0,1,2,3,4,race,income
-2.0,44683.0,0.0,47.0,81.0,4,1
-4.0,38630.0,0.0,6.0,66.0,4,-1
-2.0,89047.0,0.0,39.0,99.0,4,-1
-5.0,370170.0,0.0,17.0,83.0,2,-1
-4.0,208956.0,0.0,9.0,71.0,4,-1
-4.0,131240.0,0.0,7.0,60.0,4,-1
-4.0,60371.0,0.0,17.0,82.0,4,-1
-4.0,350856.0,0.0,25.0,53.0,4,-1
-4.0,209795.0,0.0,16.0,91.0,4,-1
-4.0,351962.0,0.0,7.0,69.0,4,-1
-2.0,142090.0,0.0,14.0,74.0,4,-1
-4.0,164780.0,0.0,16.0,59.0,4,-1
-2.0,47871.0,0.0,34.0,89.0,4,1
-2.0,404094.0,0.0,6.0,80.0,4,-1
-4.0,218691.0,0.0,16.0,90.0,4,-1
-2.0,186404.0,0.0,31.0,89.0,4,-1
-4.0,321773.0,0.0,30.0,57.0,4,-1
0.0,185413.0,0.0,32.0,104.0,4,-1
-2.0,409210.0,0.0,25.0,91.0,4,1
-2.0,40086.0,0.0,31.0,91.0,4,1
-4.0,31749.0,0.0,28.0,83.0,4,-1
-4.0,233734.0,0.0,47.0,79.0,2,-1
-2.0,192050.0,0.0,23.0,89.0,4,1
-4.0,222625.0,0.0,17.0,81.0,2,-1
7296.0,213659.0,0.0,43.0,82.0,4,1
-2.0,194150.0,0.0,22.0,97.0,4,-1
-2.0,80298.0,0.0,44.0,93.0,4,-1
-4.0,166359.0,0.0,19.0,100.0,4,-1
-2.0,60651.0,0.0,42.0,70.0,4,-1
-2.0,124836.0,0.0,26.0,92.0,4,-1
-5.0,105447.0,0.0,58.0,86.0,4,-1
-5.0,85257.0,0.0,32.0,81.0,4,-1
0.0,120544.0,0.0,14.0,91.0,4,-1
-4.0,269607.0,0.0,27.0,56.0,3,-1
-2.0,247720.0,0.0,15.0,80.0,4,-1
-2.0,380931.0,0.0,38.0,101.0,4,1
-4.0,281234.0,0.0,17.0,77.0,1,-1
-4.0,269698.0,0.0,18.0,91.0,4,-1
0.0,181768.0,0.0,33.0,80.0,4,-1
-2.0,136797.0,0.0,47.0,79.0,4,1
-4.0,107891.0,0.0,12.0,69.0,4,-1
0.0,172590.0,0.0,26.0,92.0,4,-1
5176.0,29942.0,0.0,25.0,85.0,4,1
0.0,38915.0,0.0,20.0,90.0,4,-1
-4.0,168832.0,0.0,39.0,81.0,4,-1
-4.0,424043.0,0.0,13.0,82.0,4,-1
-2.0,117514.0,0.0,58.0,81.0,4,-1
-4.0,196984.0,0.0,18.0,82.0,4,-1
0.0,69534.0,0.0,53.0,61.0,4,-1
-4.0,374125.0,0.0,11.0,86.0,4,-1
-4.0,283916.0,0.0,26.0,83.0,4,-1
0.0,147268.0,0.0,27.0,112.0,4,-1
-4.0,139912.0,0.0,16.0,81.0,2,-1
-6.0,112969.0,0.0,40.0,91.0,4,-1
-2.0,264157.0,0.0,52.0,88.0,4,-1
-4.0,256221.0,0.0,11.0,64.0,1,-1
-2.0,142528.0,0.0,24.0,85.0,4,-1
-4.0,281861.0,0.0,26.0,132.0,2,-1
-4.0,380552.0,0.0,27.0,77.0,2,-1
-2.0,204411.0,0.0,45.0,127.0,4,1
-2.0,192210.0,0.0,53.0,92.0,4,-1
-2.0,199018.0,0.0,43.0,83.0,4,1
-4.0,61844.0,0.0,19.0,81.0,4,-1
-3.0,210102.0,0.0,27.0,72.0,4,-1
-2.0,187361.0,0.0,12.0,81.0,4,-1
-2.0,32460.0,0.0,38.0,81.0,4,-1
14079.0,140579.0,0.0,47.0,110.0,4,1
6845.0,87570.0,0.0,30.0,88.0,4,-1
-4.0,79448.0,0.0,13.0,72.0,4,-1
-4.0,212636.0,0.0,16.0,83.0,4,-1
-4.0,32661.0,0.0,34.0,103.0,4,-1
-2.0,125474.0,0.0,39.0,90.0,4,1
-4.0,219876.0,0.0,10.0,75.0,4,-1
-4.0,206618.0,0.0,20.0,86.0,4,-1
-2.0,101308.0,0.0,41.0,81.0,4,1
-2.0,29449.0,0.0,43.0,100.0,4,-1
-6.0,87171.0,0.0,66.0,71.0,4,-1
-2.0,146116.0,0.0,53.0,93.0,4,1
-4.0,169333.0,0.0,37.0,54.0,2,-1
-2.0,140025.0,0.0,45.0,50.0,1,-1
-2.0,29529.0,0.0,31.0,84.0,4,-1
-2.0,385240.0,0.0,16.0,89.0,4,1
-4.0,247084.0,0.0,6.0,64.0,2,-1
-4.0,200977.0,0.0,2.0,51.0,4,-1
-2.0,175994.0,0.0,40.0,78.0,4,-1
-2.0,191154.0,0.0,25.0,90.0,4,-1
-2.0,267670.0,0.0,24.0,113.0,4,-1
15022.0,182936.0,0.0,17.0,89.0,4,1
-6.0,243867.0,0.0,57.0,62.0,4,-1
-3.0,43596.0,0.0,8.0,74.0,4,-1
-2.0,31349.0,0.0,33.0,79.0,4,-1
2174.0,204691.0,0.0,30.0,66.0,4,-1
-4.0,73150.0,0.0,12.0,58.0,4,-1
-2.0,218187.0,0.0,34.0,71.0,4,-1
-2.0,223251.0,0.0,28.0,88.0,4,1
-4.0,93328.0,0.0,32.0,55.0,4,-1
-5.0,212309.0,0.0,12.0,77.0,4,-1
-2.0,187362.0,0.0,56.0,86.0,4,-1
-2.0,220842.0,0.0,37.0,100.0,4,1
-4.0,211374.0,0.0,16.0,73.0,4,-1
-4.0,134209.0,0.0,47.0,100.0,4,-1
0.0,218256.0,0.0,38.0,79.0,2,-1
0.0,70733.0,0.0,53.0,105.0,4,1
-2.0,344520.0,0.0,21.0,96.0,4,-1
-4.0,237322.0,0.0,28.0,86.0,3,-1
-4.0,359769.0,0.0,10.0,61.0,1,-1
-4.0,181774.0,0.0,40.0,109.0,4,1
-2.0,267114.0,0.0,59.0,102.0,4,-1
7296.0,222230.0,0.0,26.0,87.0,4,1
-4.0,55148.0,0.0,45.0,53.0,4,-1
-2.0,220248.0,0.0,34.0,42.0,4,1
-2.0,101085.0,0.0,36.0,74.0,4,-1
-3.0,69899.0,0.0,45.0,98.0,4,-1
-2.0,201136.0,0.0,38.0,85.0,4,-1
0.0,164743.0,0.0,27.0,85.0,4,-1
-6.0,129456.0,0.0,55.0,75.0,4,-1
0.0,32850.0,0.0,29.0,105.0,4,-1
0.0,200126.0,0.0,23.0,79.0,4,-1
-2.0,219196.0,0.0,58.0,98.0,4,1
-2.0,188855.0,0.0,57.0,62.0,4,-1
-4.0,272682.0,0.0,20.0,66.0,1,-1
-2.0,338618.0,0.0,51.0,128.0,4,1
-6.0,191292.0,0.0,62.0,54.0,4,-1
0.0,176195.0,0.0,19.0,102.0,4,-1
-4.0,197741.0,0.0,17.0,63.0,4,-1
-2.0,144787.0,0.0,34.0,43.0,4,-1
-4.0,133386.0,0.0,14.0,82.0,4,-1
99997.0,197413.0,0.0,47.0,97.0,4,1
-6.0,86016.0,0.0,69.0,64.0,4,-1
-2.0,228882.0,0.0,24.0,81.0,4,-1
-2.0,187418.0,0.0,35.0,56.0,1,-1
27824.0,112960.0,0.0,48.0,88.0,4,1
-2.0,98375.0,0.0,48.0,49.0,4,1
-4.0,129182.0,0.0,8.0,62.0,4,-1
-2.0,316218.0,0.0,39.0,82.0,2,1
-2.0,226639.0,0.0,17.0,82.0,4,-1
-2.0,180900.0,0.0,21.0,78.0,4,-1
-2.0,69346.0,0.0,39.0,93.0,4,-1
-4.0,213629.0,0.0,35.0,87.0,4,-1
-2.0,197407.0,0.0,27.0,49.0,3,-1
-4.0,223655.0,0.0,19.0,31.0,4,-1
-4.0,179928.0,0.0,19.0,142.0,4,-1
7686.0,339914.0,0.0,44.0,90.0,4,1
-4.0,112965.0,0.0,32.0,92.0,4,-1
7296.0,421847.0,0.0,34.0,87.0,4,1
-2.0,188012.0,0.0,33.0,96.0,4,1
0.0,77322.0,0.0,33.0,80.0,4,-1
-2.0,231957.0,0.0,29.0,105.0,4,1
-2.0,37118.0,0.0,25.0,98.0,1,-1
-4.0,79400.0,0.0,23.0,92.0,4,1
0.0,133972.0,0.0,41.0,79.0,4,-1
-3.0,177950.0,0.0,38.0,79.0,4,-1
-6.0,173498.0,0.0,68.0,60.0,4,-1
-2.0,183362.0,0.0,64.0,92.0,4,-1
5011.0,147999.0,0.0,44.0,93.0,4,-1
-4.0,289954.0,0.0,6.0,72.0,4,-1
-4.0,62287.0,0.0,12.0,81.0,4,-1
-2.0,110467.0,0.0,34.0,81.0,4,1
-4.0,295776.0,0.0,16.0,93.0,4,-1
-2.0,100072.0,0.0,67.0,81.0,2,-1
-2.0,194969.0,0.0,47.0,53.0,4,-1
-4.0,227606.0,0.0,28.0,90.0,4,-1
-4.0,117619.0,0.0,14.0,65.0,4,-1
-6.0,44787.0,0.0,58.0,80.0,4,-1
-4.0,177657.0,0.0,8.0,76.0,4,-1
-2.0,174432.0,0.0,33.0,96.0,4,1
-2.0,203486.0,0.0,33.0,83.0,4,-1
0.0,153940.0,0.0,42.0,80.0,4,-1
-2.0,84786.0,0.0,50.0,84.0,4,-1
-4.0,157137.0,0.0,11.0,67.0,4,-1
-2.0,170796.0,0.0,15.0,92.0,4,-1
-2.0,281039.0,0.0,25.0,85.0,4,-1
10516.0,203774.0,0.0,36.0,88.0,4,1
-3.0,167414.0,0.0,17.0,71.0,4,-1
7296.0,188446.0,0.0,27.0,89.0,4,1
-2.0,388861.0,0.0,40.0,104.0,4,-1
-2.0,177008.0,0.0,23.0,76.0,4,1
-2.0,200326.0,0.0,46.0,81.0,4,1
-4.0,160313.0,0.0,19.0,77.0,4,-1
-4.0,236695.0,0.0,15.0,83.0,2,-1
-4.0,247805.0,0.0,11.0,75.0,4,-1
3462.0,267334.0,0.0,15.0,91.0,4,-1
0.0,279500.0,0.0,24.0,70.0,4,-1
-4.0,280632.0,0.0,21.0,88.0,4,-1
-5.0,248415.0,0.0,29.0,92.0,4,-1
-4.0,226507.0,0.0,23.0,93.0,4,-1
-2.0,220472.0,0.0,38.0,70.0,4,-1
-4.0,108330.0,0.0,19.0,82.0,4,-1
-4.0,147268.0,0.0,28.0,88.0,2,1
-2.0,110380.0,0.0,12.0,96.0,4,-1
-2.0,114064.0,0.0,61.0,140.0,4,-1
0.0,31170.0,0.0,18.0,83.0,3,-1
-2.0,105872.0,0.0,28.0,113.0,4,1
-2.0,402102.0,0.0,22.0,42.0,4,-1
-4.0,425456.0,0.0,4.0,79.0,2,-1
-4.0,137311.0,0.0,12.0,86.0,4,-1
-2.0,326701.0,0.0,57.0,85.0,2,1
-4.0,275102.0,0.0,16.0,81.0,4,-1
-2.0,112511.0,0.0,31.0,92.0,4,1
0.0,174500.0,0.0,33.0,92.0,2,-1
-2.0,114848.0,0.0,30.0,111.0,4,1
-4.0,137910.0,0.0,22.0,86.0,4,-1
4412.0,153160.0,0.0,23.0,84.0,4,-1
-2.0,134895.0,0.0,20.0,80.0,4,1
-2.0,193829.0,0.0,30.0,87.0,4,1
0.0,237843.0,0.0,21.0,92.0,4,-1
-2.0,101606.0,0.0,39.0,102.0,4,1
-4.0,164933.0,0.0,19.0,81.0,4,-1
0.0,174210.0,0.0,30.0,84.0,4,-1
-2.0,36183.0,0.0,37.0,108.0,4,1
-2.0,144078.0,0.0,58.0,87.0,4,-1
-4.0,180869.0,0.0,18.0,49.0,4,-1
-6.0,221925.0,0.0,39.0,92.0,4,-1
-2.0,26905.0,0.0,35.0,79.0,4,1
-4.0,351093.0,0.0,13.0,80.0,4,-1
0.0,97319.0,0.0,25.0,67.0,4,-1
-2.0,185040.0,0.0,25.0,88.0,4,1
-4.0,182549.0,0.0,19.0,85.0,4,-1
-4.0,215404.0,0.0,14.0,89.0,4,-1
-2.0,186443.0,0.0,30.0,86.0,2,1
-2.0,217926.0,0.0,30.0,57.0,1,-1
-4.0,346682.0,0.0,39.0,89.0,4,-1
-2.0,412962.0,0.0,47.0,88.0,4,-1
0.0,167019.0,0.0,36.0,88.0,4,-1
-2.0,316009.0,0.0,51.0,82.0,4,1
-2.0,216261.0,0.0,35.0,91.0,4,-1
-4.0,341844.0,0.0,32.0,88.0,4,-1
0.0,169850.0,0.0,22.0,76.0,4,-1
-2.0,200690.0,0.0,21.0,71.0,4,-1
-2.0,456965.0,0.0,41.0,108.0,4,-1
-2.0,276085.0,0.0,12.0,79.0,2,-1
0.0,96670.0,0.0,38.0,89.0,2,-1
-2.0,374322.0,0.0,15.0,102.0,4,1
-6.0,111012.0,0.0,24.0,72.0,1,-1
-2.0,53294.0,0.0,23.0,102.0,4,1
-2.0,104625.0,0.0,55.0,92.0,4,1
-4.0,303324.0,0.0,13.0,78.0,4,-1
6718.0,298081.0,0.0,64.0,72.0,4,-1
-4.0,318831.0,0.0,11.0,80.0,4,-1
-2.0,375082.0,0.0,23.0,74.0,4,-1
-4.0,232808.0,0.0,6.0,64.0,2,-1
-2.0,210861.0,0.0,19.0,81.0,4,-1
0.0,213755.0,0.0,34.0,92.0,4,-1
-2.0,204457.0,0.0,40.0,93.0,4,1
-2.0,318940.0,0.0,30.0,84.0,4,-1
-4.0,237396.0,0.0,12.0,84.0,4,-1
0.0,182643.0,0.0,35.0,55.0,4,-1
-2.0,144787.0,0.0,36.0,92.0,4,1
-4.0,117179.0,0.0,29.0,92.0,4,-1
7296.0,237639.0,0.0,44.0,101.0,4,1
-2.0,171559.0,0.0,34.0,82.0,4,1
0.0,165312.0,0.0,23.0,80.0,3,-1
3462.0,42195.0,0.0,30.0,60.0,1,-1
-5.0,284958.0,0.0,54.0,77.0,4,-1
-4.0,96108.0,0.0,54.0,81.0,4,-1
-2.0,198775.0,0.0,39.0,102.0,4,-1
-4.0,227895.0,0.0,20.0,62.0,2,-1
-2.0,391883.0,0.0,25.0,81.0,4,-1
0.0,184379.0,0.0,17.0,87.0,4,-1
-6.0,135850.0,0.0,77.0,54.0,4,-1
-4.0,194711.0,0.0,38.0,108.0,4,-1
2009.0,342189.0,0.0,56.0,80.0,4,-1
-2.0,67231.0,0.0,24.0,88.0,4,1
-4.0,205163.0,0.0,28.0,97.0,4,1
-2.0,434477.0,0.0,12.0,93.0,4,-1
-2.0,110159.0,0.0,52.0,93.0,4,1
-5.0,125392.0,0.0,43.0,79.0,2,-1
0.0,404588.0,0.0,31.0,89.0,4,-1
-4.0,99469.0,0.0,17.0,67.0,0,-1
-2.0,170313.0,0.0,60.0,92.0,4,-1
0.0,199891.0,0.0,30.0,92.0,4,-1
-4.0,70038.0,0.0,24.0,72.0,4,-1
-2.0,393362.0,0.0,29.0,92.0,2,-1
10603.0,249056.0,0.0,56.0,78.0,4,1
14080.0,72643.0,0.0,25.0,92.0,4,1
0.0,223142.0,0.0,53.0,85.0,2,-1
-2.0,345984.0,0.0,36.0,98.0,4,1
-4.0,195530.0,0.0,28.0,89.0,2,-1
-4.0,257951.0,0.0,31.0,82.0,4,-1
-3.0,269310.0,0.0,20.0,67.0,2,-1
-2.0,137364.0,0.0,36.0,81.0,0,-1
-2.0,233007.0,0.0,31.0,117.0,4,1
-2.0,77275.0,0.0,23.0,101.0,4,-1
-4.0,164205.0,0.0,19.0,88.0,4,-1
14084.0,153546.0,0.0,37.0,92.0,4,1
-2.0,26841.0,0.0,42.0,81.0,4,1
-4.0,188109.0,0.0,25.0,121.0,4,1
-2.0,369535.0,0.0,39.0,68.0,4,1
-4.0,111008.0,0.0,6.0,70.0,1,-1
3101.0,205161.0,0.0,25.0,82.0,4,1
-4.0,163900.0,0.0,12.0,79.0,2,-1
-4.0,358640.0,0.0,11.0,64.0,4,-1
0.0,185368.0,0.0,41.0,78.0,4,-1
-2.0,336070.0,0.0,26.0,92.0,4,-1
-4.0,47024.0,0.0,13.0,58.0,4,-1
0.0,151834.0,0.0,41.0,81.0,4,-1
-2.0,59506.0,0.0,19.0,92.0,4,-1
-4.0,32963.0,0.0,17.0,90.0,4,-1
15022.0,109928.0,0.0,33.0,75.0,4,1
-4.0,199566.0,0.0,16.0,55.0,4,-1
-4.0,91310.0,0.0,23.0,85.0,1,-1
0.0,100985.0,0.0,45.0,80.0,4,-1
-4.0,242568.0,0.0,30.0,78.0,4,-1
2172.0,286401.0,0.0,6.0,60.0,4,-1
-6.0,137235.0,0.0,74.0,61.0,4,-1
-2.0,22441.0,0.0,44.0,109.0,4,1
-4.0,239160.0,0.0,20.0,81.0,2,-1
-5.0,170574.0,0.0,29.0,81.0,4,-1
-2.0,173555.0,0.0,31.0,88.0,4,1
-2.0,286039.0,0.0,34.0,79.0,4,1
3409.0,72896.0,0.0,20.0,81.0,1,-1
-2.0,163238.0,0.0,40.0,105.0,4,-1
0.0,165737.0,0.0,30.0,83.0,4,-1
-2.0,70062.0,0.0,45.0,97.0,4,-1
-4.0,184668.0,0.0,29.0,88.0,4,-1
0.0,139915.0,0.0,28.0,128.0,4,-1
-3.0,198222.0,0.0,25.0,81.0,4,-1
-4.0,146547.0,0.0,24.0,91.0,4,-1
0.0,132314.0,0.0,39.0,80.0,4,-1
-4.0,190925.0,0.0,17.0,79.0,4,-1
-4.0,237278.0,0.0,17.0,68.0,4,-1
-2.0,755867.0,0.0,37.0,111.0,4,1
-2.0,127329.0,0.0,44.0,88.0,4,1
-2.0,304311.0,0.0,38.0,92.0,0,-1
-2.0,184949.0,0.0,37.0,102.0,4,-1
-2.0,267999.0,0.0,16.0,85.0,4,-1
-4.0,188386.0,0.0,29.0,85.0,2,-1
7686.0,221073.0,0.0,32.0,87.0,3,1
-2.0,340796.0,0.0,19.0,88.0,4,-1
-2.0,142698.0,0.0,35.0,81.0,4,1
0.0,169080.0,0.0,46.0,79.0,4,-1
-5.0,151105.0,0.0,33.0,90.0,4,-1
-4.0,122935.0,0.0,21.0,91.0,4,-1
-4.0,151148.0,0.0,17.0,59.0,4,-1
-2.0,136654.0,0.0,30.0,68.0,4,-1
-2.0,177296.0,0.0,28.0,88.0,2,1
-4.0,128029.0,0.0,21.0,91.0,4,-1
-4.0,200330.0,0.0,19.0,60.0,4,-1
-4.0,250360.0,0.0,34.0,86.0,4,-1
-2.0,191078.0,0.0,51.0,90.0,4,1
-4.0,27865.0,0.0,20.0,55.0,4,-1
-2.0,523497.0,0.0,39.0,82.0,2,1
0.0,257813.0,0.0,27.0,92.0,2,-1
-2.0,176358.0,0.0,52.0,86.0,4,1
-2.0,196042.0,0.0,37.0,100.0,4,1
-2.0,200480.0,0.0,38.0,74.0,4,-1
-4.0,353204.0,0.0,12.0,76.0,4,-1
-2.0,222877.0,0.0,28.0,79.0,4,-1
-2.0,221803.0,0.0,47.0,91.0,2,-1
-4.0,197123.0,0.0,46.0,72.0,4,-1
-2.0,160231.0,0.0,44.0,90.0,4,1
-6.0,274931.0,0.0,51.0,62.0,4,-1
-2.0,348471.0,0.0,28.0,91.0,4,-1
-4.0,112693.0,0.0,9.0,63.0,4,-1
0.0,345840.0,0.0,40.0,85.0,4,-1
0.0,105379.0,0.0,25.0,119.0,4,-1
-4.0,345019.0,0.0,42.0,81.0,4,-1
2196.0,195338.0,0.0,47.0,65.0,4,-1
-4.0,108776.0,0.0,30.0,83.0,0,-1
-2.0,138032.0,0.0,39.0,88.0,4,-1
-2.0,175035.0,0.0,58.0,76.0,4,-1
-4.0,189583.0,0.0,11.0,77.0,4,-1
7686.0,141415.0,0.0,61.0,100.0,4,1
-2.0,186050.0,0.0,28.0,80.0,4,1
-5.0,165248.0,0.0,30.0,80.0,1,1
-4.0,105053.0,0.0,7.0,80.0,4,-1
7686.0,230697.0,0.0,39.0,92.0,4,1
0.0,347122.0,0.0,26.0,79.0,4,-1
-2.0,248594.0,0.0,22.0,96.0,4,-1
14084.0,436875.0,0.0,46.0,89.0,4,1
-2.0,200167.0,0.0,27.0,87.0,4,1
-6.0,398632.0,0.0,52.0,86.0,4,-1
0.0,114053.0,0.0,28.0,80.0,2,-1
-4.0,169555.0,0.0,24.0,91.0,4,-1
-2.0,343859.0,0.0,45.0,92.0,2,-1
99997.0,162585.0,0.0,28.0,88.0,4,1
-2.0,291587.0,0.0,17.0,100.0,4,-1
0.0,136173.0,0.0,38.0,91.0,4,-1
15022.0,376142.0,0.0,49.0,55.0,4,1
-2.0,302626.0,0.0,41.0,86.0,4,-1
-2.0,240173.0,0.0,66.0,87.0,4,-1
-4.0,194569.0,0.0,21.0,84.0,4,-1
-2.0,249843.0,0.0,35.0,95.0,4,-1
-2.0,119296.0,0.0,34.0,98.0,4,1
-2.0,300414.0,0.0,64.0,56.0,4,1
-4.0,82857.0,0.0,9.0,102.0,4,-1
-2.0,163064.0,0.0,26.0,98.0,4,1
-2.0,287022.0,0.0,32.0,84.0,4,1
-4.0,654150.0,0.0,13.0,73.0,2,-1
-5.0,252656.0,0.0,18.0,72.0,4,-1
-2.0,171937.0,0.0,49.0,99.0,4,-1
-4.0,219752.0,0.0,5.0,62.0,4,-1
-2.0,153798.0,0.0,42.0,77.0,4,-1
-4.0,60649.0,0.0,6.0,79.0,4,-1
-2.0,96075.0,0.0,48.0,55.0,4,-1
-4.0,165628.0,0.0,42.0,103.0,4,1
-2.0,159897.0,0.0,26.0,92.0,4,-1
-6.0,110596.0,0.0,47.0,88.0,4,-1
-4.0,143071.0,0.0,16.0,76.0,4,-1
-4.0,413562.0,0.0,13.0,91.0,4,-1
-4.0,137668.0,0.0,14.0,85.0,4,-1
0.0,398940.0,0.0,28.0,81.0,4,-1
-2.0,311770.0,0.0,31.0,78.0,4,-1
-2.0,98741.0,0.0,52.0,98.0,4,1
-2.0,140867.0,0.0,33.0,91.0,4,1
2343.0,97313.0,0.0,61.0,46.0,4,-1
0.0,352777.0,0.0,13.0,80.0,4,-1
-6.0,27193.0,0.0,30.0,77.0,4,-1
-6.0,237240.0,0.0,63.0,69.0,4,-1
15022.0,142504.0,0.0,49.0,82.0,4,1
-2.0,210322.0,0.0,20.0,74.0,4,-1
-2.0,194549.0,0.0,34.0,93.0,4,1
-2.0,28193.0,0.0,27.0,94.0,4,1
-4.0,211042.0,0.0,14.0,79.0,4,-1
-2.0,107922.0,0.0,34.0,90.0,4,1
-2.0,136086.0,0.0,22.0,110.0,4,1
-4.0,186467.0,0.0,9.0,87.0,4,-1
-4.0,214702.0,0.0,21.0,69.0,4,-1
0.0,147571.0,0.0,60.0,46.0,4,-1
-2.0,93802.0,0.0,35.0,91.0,4,1
0.0,247036.0,0.0,19.0,81.0,4,-1
-2.0,284415.0,0.0,40.0,110.0,2,-1
-2.0,221987.0,0.0,13.0,80.0,4,1
-2.0,339966.0,0.0,11.0,89.0,2,-1
-2.0,161106.0,0.0,22.0,85.0,2,1
0.0,223698.0,0.0,60.0,46.0,3,-1
-2.0,234513.0,0.0,21.0,80.0,4,-1
-2.0,97009.0,0.0,48.0,92.0,4,-1
-4.0,242625.0,0.0,4.0,55.0,4,-1
0.0,174951.0,0.0,27.0,71.0,4,-1
-2.0,160133.0,0.0,30.0,70.0,1,1
0.0,193788.0,0.0,40.0,77.0,4,1
-2.0,59587.0,0.0,79.0,68.0,4,-1
-2.0,157926.0,0.0,67.0,66.0,4,-1
-4.0,308215.0,0.0,10.0,82.0,4,-1
-2.0,158513.0,0.0,57.0,54.0,4,-1
13546.0,201776.0,0.0,38.0,89.0,2,1
-2.0,330480.0,0.0,37.0,74.0,4,-1
0.0,184087.0,0.0,20.0,80.0,4,-1
-4.0,123398.0,0.0,15.0,87.0,4,-1
-4.0,330145.0,0.0,23.0,111.0,4,-1
-2.0,274723.0,0.0,47.0,70.0,2,-1
0.0,129686.0,0.0,44.0,93.0,4,1
-4.0,205587.0,0.0,31.0,68.0,4,-1
-4.0,327134.0,0.0,17.0,72.0,4,-1
-2.0,225902.0,0.0,30.0,89.0,4,1
-2.0,224895.0,0.0,30.0,94.0,4,-1
-2.0,27772.0,0.0,26.0,86.0,0,-1
-2.0,73688.0,0.0,55.0,74.0,4,-1
-2.0,107462.0,0.0,12.0,92.0,4,-1
0.0,23883.0,0.0,26.0,81.0,4,-1
-2.0,309281.0,0.0,73.0,82.0,4,1
-4.0,469877.0,0.0,22.0,88.0,2,-1
0.0,286237.0,0.0,55.0,71.0,4,-1
-2.0,186322.0,0.0,54.0,98.0,4,-1
-4.0,113075.0,0.0,14.0,89.0,4,-1
-4.0,86157.0,0.0,19.0,61.0,1,-1
-3.0,262041.0,0.0,40.0,65.0,4,-1
-2.0,279242.0,0.0,28.0,62.0,4,-1
2412.0,188907.0,0.0,62.0,78.0,4,-1
0.0,183795.0,0.0,34.0,82.0,4,-1
-2.0,339361.0,0.0,59.0,76.0,4,-1
-4.0,287750.0,0.0,28.0,91.0,4,-1
-2.0,99214.0,0.0,41.0,81.0,4,-1
7296.0,297462.0,0.0,33.0,89.0,4,1
-2.0,113497.0,0.0,29.0,108.0,4,-1
0.0,204051.0,0.0,57.0,69.0,4,-1
-2.0,43400.0,0.0,19.0,67.0,4,1
-2.0,99242.0,0.0,30.0,79.0,4,-1
-2.0,313739.0,0.0,25.0,93.0,4,-1
-2.0,99688.0,0.0,35.0,112.0,4,1
-4.0,169749.0,0.0,14.0,87.0,4,-1
-6.0,19924.0,0.0,25.0,58.0,0,-1
-2.0,113553.0,0.0,20.0,86.0,4,1
-4.0,224251.0,0.0,5.0,71.0,4,-1
-2.0,137377.0,0.0,30.0,56.0,1,-1
-2.0,263921.0,0.0,27.0,88.0,4,-1
-2.0,280808.0,0.0,36.0,82.0,4,1
-2.0,203859.0,0.0,19.0,92.0,4,-1
-5.0,62562.0,0.0,40.0,83.0,4,-1
-2.0,197357.0,0.0,35.0,107.0,4,1
-4.0,93238.0,0.0,30.0,76.0,4,-1
-2.0,187571.0,0.0,29.0,86.0,4,-1
-4.0,61746.0,0.0,25.0,87.0,4,-1
-5.0,186654.0,0.0,22.0,85.0,4,-1
-2.0,173330.0,0.0,28.0,79.0,2,-1
-2.0,246836.0,0.0,50.0,98.0,4,1
-4.0,424044.0,0.0,2.0,53.0,4,-1
-2.0,291765.0,0.0,44.0,124.0,4,-1
-2.0,104950.0,0.0,56.0,104.0,2,-1
-2.0,85432.0,0.0,44.0,105.0,4,1
-2.0,214244.0,0.0,24.0,111.0,4,-1
-2.0,278641.0,0.0,30.0,81.0,4,-1
-4.0,27422.0,0.0,19.0,78.0,0,-1
0.0,143402.0,0.0,17.0,75.0,4,-1
-4.0,277418.0,0.0,6.0,82.0,4,-1
-2.0,336807.0,0.0,33.0,96.0,4,1
15022.0,184127.0,0.0,21.0,94.0,4,1
-2.0,74666.0,0.0,55.0,81.0,4,1
-4.0,395033.0,0.0,18.0,58.0,4,-1
0.0,171225.0,0.0,20.0,87.0,4,-1
0.0,121375.0,0.0,50.0,79.0,4,-1
-4.0,409212.0,0.0,31.0,89.0,4,-1
-6.0,268973.0,0.0,61.0,91.0,4,-1
-2.0,136271.0,0.0,54.0,92.0,4,1
-4.0,141333.0,0.0,9.0,86.0,4,-1
-2.0,108097.0,0.0,42.0,98.0,4,1
-4.0,82219.0,0.0,11.0,100.0,4,-1
-2.0,400957.0,0.0,28.0,98.0,4,1
-2.0,308502.0,0.0,30.0,100.0,2,-1
0.0,187062.0,0.0,27.0,113.0,4,1
-2.0,75841.0,0.0,23.0,89.0,4,-1
-4.0,413358.0,0.0,17.0,100.0,4,-1
0.0,356578.0,0.0,17.0,111.0,4,-1
-4.0,223820.0,0.0,12.0,84.0,4,-1
-4.0,159322.0,0.0,11.0,84.0,4,-1
-2.0,250179.0,0.0,40.0,85.0,2,1
-2.0,135624.0,0.0,62.0,81.0,4,-1
-4.0,187355.0,0.0,28.0,91.0,4,-1
-2.0,108112.0,0.0,29.0,96.0,4,-1
-4.0,255479.0,0.0,25.0,73.0,4,-1
-2.0,68588.0,0.0,20.0,92.0,4,-1
-4.0,155970.0,0.0,25.0,66.0,2,-1
-4.0,264112.0,0.0,12.0,60.0,2,-1
-2.0,167786.0,0.0,30.0,104.0,4,-1
