,0,1,2,3,4,race,income
8104,0.0,151559.0,0.0,20.0,16.0, White,-1
8105,1.0,122013.0,0.0,46.0,40.0, Black,-1
8106,1.0,32183.0,0.0,35.0,39.0, White,-1
8107,1.0,349159.0,-1.0,34.0,61.0, White,-1
8108,2.0,209702.0,-1.0,35.0,66.0, White,-1
8109,2.0,163030.0,-1.0,53.0,40.0, White,-1
8110,1.0,283349.0,1.0,18.0,40.0, Black,-1
8111,0.0,45198.0,-2.0,41.0,39.0, White,-1
8112,1.0,175407.0,-1.0,43.0,46.0, White,-1
8113,1.0,175464.0,1.0,32.0,39.0, White,-1
8114,1.0,194953.0,1.0,18.0,20.0, White,-1
8115,3411.0,183880.0,-2.0,59.0,80.0, White,-1
8116,0.0,167440.0,0.0,19.0,39.0, White,-1
8117,1.0,227625.0,1.0,38.0,51.0, White,-1
8118,-1.0,196809.0,0.0,45.0,36.0, Black,1
8119,-1.0,273064.0,1.0,28.0,41.0, White,-1
8120,0.0,27096.0,0.0,41.0,39.0, White,-1
8121,1.0,235657.0,1.0,47.0,45.0, White,-1
8122,0.0,168369.0,0.0,26.0,40.0, White,-1
8123,1.0,167735.0,-1.0,41.0,41.0, White,-1
8124,1.0,91830.0,0.0,20.0,19.0, White,-1
8125,2.0,105840.0,1.0,30.0,39.0, White,-1
8126,0.0,201166.0,1.0,60.0,48.0, White,-1
8127,1.0,137373.0,1.0,19.0,18.0, White,-1
8128,3464.0,164734.0,0.0,30.0,33.0, White,-1
8129,2.0,29448.0,-1.0,49.0,71.0, White,-1
8130,1.0,134062.0,-1.0,67.0,24.0, White,1
8131,0.0,35311.0,2.0,34.0,44.0, White,-1
8132,1.0,198216.0,-1.0,65.0,29.0, White,-1
8133,1.0,103527.0,-1.0,41.0,40.0, White,-1
8134,1.0,143094.0,1.0,31.0,41.0, White,-1
8135,1.0,110990.0,0.0,28.0,39.0, White,-1
8136,1.0,52736.0,1.0,29.0,40.0, White,-1
8137,0.0,164508.0,0.0,49.0,33.0, White,-1
8138,0.0,106006.0,1.0,22.0,24.0, White,-1
8139,0.0,105970.0,-1.0,49.0,40.0, White,1
8140,1.0,216548.0,1.0,19.0,41.0, White,-1
8141,1.0,159633.0,-1.0,30.0,40.0, White,-1
8142,0.0,87216.0,0.0,48.0,37.0, White,-1
8143,1.0,47626.0,0.0,59.0,38.0, White,-1
8144,0.0,192287.0,-1.0,35.0,65.0, White,1
8145,2.0,48044.0,-1.0,67.0,16.0, White,-1
8146,-1.0,162248.0,-1.0,48.0,36.0, White,1
8147,2.0,104734.0,-1.0,58.0,40.0, White,1
8148,1.0,129816.0,-1.0,25.0,48.0, White,-1
8149,1.0,170185.0,-1.0,35.0,40.0, White,-1
8150,0.0,265161.0,1.0,23.0,40.0, White,-1
8151,1.0,192247.0,1.0,30.0,40.0, White,-1
8152,1.0,406501.0,2.0,20.0,40.0, White,-1
8153,1.0,231877.0,1.0,23.0,38.0, White,-1
8154,1.0,292065.0,1.0,23.0,38.0, White,-1
8155,1.0,142673.0,-1.0,32.0,40.0, White,-1
8156,1.0,191584.0,1.0,28.0,40.0, White,1
8157,1.0,203645.0,-2.0,53.0,40.0, White,1
8158,1.0,171493.0,1.0,32.0,38.0, White,-1
8159,1.0,68808.0,1.0,38.0,30.0, White,-1
8160,1.0,31760.0,-1.0,35.0,41.0, White,-1
8161,0.0,291867.0,-2.0,60.0,40.0, White,-1
8162,1.0,135861.0,1.0,26.0,11.0, White,-1
8163,1.0,72898.0,1.0,22.0,22.0, Asian-Pac-Islander,-1
8164,1.0,275173.0,-1.0,49.0,45.0, White,-1
8165,2538.0,29285.0,0.0,68.0,50.0, White,-1
8166,0.0,224220.0,-1.0,50.0,40.0, White,1
8167,7299.0,237367.0,-1.0,49.0,39.0, White,1
8168,1.0,393839.0,-1.0,31.0,50.0, White,1
8169,1.0,193730.0,-1.0,59.0,19.0, White,-1
8170,0.0,140739.0,-1.0,56.0,44.0, White,-1
8171,2.0,54570.0,-1.0,23.0,60.0, White,-1
8172,3412.0,214298.0,-1.0,35.0,79.0, White,-1
8173,7298.0,88513.0,-1.0,45.0,40.0, White,1
8174,2355.0,287101.0,-1.0,34.0,41.0, White,-1
8175,1.0,225273.0,0.0,43.0,44.0, White,1
8176,-1.0,140036.0,0.0,54.0,20.0, White,-1
8177,0.0,32013.0,-1.0,44.0,45.0, White,-1
8178,2.0,228526.0,0.0,45.0,19.0, White,-1
8179,0.0,157625.0,0.0,30.0,60.0, White,-1
8180,1.0,197210.0,1.0,26.0,44.0, White,-1
8181,0.0,89611.0,1.0,30.0,45.0, White,-1
8182,0.0,153811.0,0.0,41.0,73.0, White,1
8183,0.0,101773.0,-2.0,67.0,39.0, White,1
8184,0.0,225470.0,-1.0,50.0,40.0, White,1
8185,1.0,348971.0,-1.0,37.0,39.0, White,-1
8186,1.0,157118.0,1.0,16.0,39.0, White,-1
8187,99999.0,85886.0,-1.0,55.0,60.0, White,1
8188,0.0,32834.0,-1.0,74.0,29.0, White,-1
8189,0.0,518006.0,0.0,22.0,20.0, White,-1
8190,1.0,103958.0,-2.0,60.0,40.0, White,-1
8191,0.0,96029.0,1.0,33.0,41.0, White,-1
8192,1.0,60678.0,1.0,21.0,50.0, White,-1
8193,1.0,270388.0,1.0,31.0,39.0, Black,-1
8194,1.0,190764.0,-1.0,30.0,45.0, White,-1
8195,1.0,221427.0,-1.0,59.0,40.0, White,1
8196,1.0,158951.0,-2.0,23.0,54.0, White,-1
8197,-1.0,121408.0,0.0,67.0,12.0, Asian-Pac-Islander,-1
8198,1.0,196874.0,1.0,29.0,39.0, White,-1
8199,1.0,302249.0,2.0,37.0,40.0, White,-1
8200,1.0,718746.0,0.0,43.0,38.0, White,-1
8201,0.0,178628.0,-1.0,31.0,40.0, White,-1
8202,0.0,158110.0,1.0,29.0,41.0, White,-1
8203,0.0,318000.0,0.0,20.0,15.0, White,-1
8204,0.0,325609.0,1.0,24.0,41.0, White,-1
8205,1.0,120471.0,1.0,34.0,50.0, White,-1
8206,0.0,30685.0,-2.0,80.0,35.0, White,-1
8207,0.0,125022.0,1.0,24.0,31.0, White,-1
8208,0.0,270305.0,0.0,67.0,8.0, White,-1
8209,0.0,36034.0,0.0,46.0,40.0, White,-1
8210,0.0,433695.0,1.0,36.0,41.0, Black,-1
8211,0.0,349161.0,0.0,32.0,40.0, White,1
8212,2.0,148814.0,-1.0,47.0,32.0, White,-1
8213,0.0,285789.0,2.0,25.0,41.0, White,-1
8214,-1.0,128438.0,0.0,47.0,40.0, White,1
8215,15024.0,270234.0,-1.0,52.0,44.0, White,1
8216,1.0,117232.0,-2.0,25.0,40.0, White,-1
8217,1.0,118950.0,2.0,33.0,35.0, White,-1
8218,2.0,172677.0,-1.0,60.0,40.0, White,-1
8219,5014.0,241316.0,-1.0,35.0,40.0, White,-1
8220,0.0,292323.0,0.0,33.0,40.0, White,-1
8221,7298.0,182931.0,-1.0,34.0,46.0, White,1
8222,0.0,106436.0,-1.0,76.0,39.0, White,-1
8223,0.0,119218.0,-2.0,43.0,41.0, White,-1
8224,1.0,377704.0,2.0,34.0,41.0, White,-1
8225,1.0,284917.0,-1.0,49.0,40.0, White,-1
8226,-1.0,192115.0,0.0,66.0,20.0, White,-1
8227,0.0,226229.0,1.0,67.0,41.0, White,-1
8228,2.0,169328.0,-1.0,46.0,40.0, Black,-1
8229,3.0,191465.0,1.0,24.0,40.0, Black,-1
8230,0.0,219165.0,-1.0,36.0,48.0, White,1
8231,0.0,52663.0,-2.0,66.0,33.0, White,-1
8232,-1.0,198474.0,0.0,67.0,70.0, White,-1
8233,15025.0,255981.0,-1.0,47.0,50.0, White,1
8234,0.0,54964.0,-2.0,40.0,31.0, White,-1
8235,1.0,290453.0,3.0,27.0,41.0, Black,-1
8236,7687.0,206941.0,-2.0,45.0,40.0, White,1
8237,1.0,165619.0,-1.0,66.0,49.0, White,-1
8238,1.0,208495.0,1.0,35.0,50.0, White,-1
8239,3.0,211853.0,-1.0,64.0,40.0, White,-1
8240,1.0,102455.0,1.0,17.0,35.0, White,-1
8241,1.0,114493.0,1.0,28.0,40.0, White,-1
8242,2.0,199666.0,1.0,46.0,19.0, White,-1
8243,2.0,192885.0,-1.0,40.0,41.0, White,-1
8244,15025.0,346097.0,-1.0,43.0,50.0, White,1
8245,0.0,26681.0,2.0,25.0,40.0, White,-1
8246,3818.0,272436.0,-2.0,73.0,4.0, White,-1
8247,0.0,159653.0,0.0,68.0,15.0, White,-1
8248,0.0,22754.0,0.0,52.0,50.0, White,-1
8249,2.0,142881.0,-1.0,21.0,44.0, White,-1
8250,0.0,256314.0,0.0,20.0,30.0, Black,-1
8251,2.0,163387.0,0.0,36.0,40.0, White,-1
8252,0.0,162201.0,-1.0,49.0,48.0, White,1
8253,1.0,153363.0,-1.0,34.0,40.0, White,1
8254,1.0,134424.0,-1.0,75.0,49.0, White,-1
8255,0.0,39226.0,-1.0,26.0,40.0, White,-1
8256,7300.0,344069.0,-1.0,42.0,40.0, White,1
8257,0.0,140247.0,2.0,17.0,21.0, White,-1
8258,2538.0,210740.0,-2.0,71.0,46.0, White,-1
8259,0.0,285959.0,1.0,35.0,51.0, White,-1
8260,1.0,216655.0,-1.0,34.0,40.0, White,1
8261,1.0,54069.0,-1.0,54.0,41.0, Black,-1
8262,1.0,44168.0,2.0,24.0,39.0, Other,-1
8263,1.0,188741.0,2.0,49.0,51.0, Black,-1
8264,0.0,296991.0,-1.0,44.0,48.0, White,-1
8265,0.0,277217.0,-1.0,55.0,40.0, White,1
8266,1.0,153959.0,-1.0,40.0,29.0, White,-1
8267,-1.0,269904.0,-2.0,47.0,40.0, Black,-1
8268,0.0,61527.0,-2.0,36.0,60.0, White,-1
8269,1.0,177909.0,-1.0,40.0,46.0, White,1
8270,2.0,202708.0,1.0,28.0,35.0, White,-1
8271,1.0,477090.0,1.0,19.0,32.0, White,-1
8272,1.0,221542.0,-1.0,52.0,40.0, White,1
8273,4651.0,282166.0,0.0,45.0,41.0, White,-1
8274,1.0,365316.0,1.0,41.0,32.0, White,-1
8275,1.0,248786.0,2.0,28.0,40.0, White,-1
8276,1.0,166878.0,-1.0,50.0,40.0, White,1
8277,1.0,191157.0,0.0,45.0,40.0, White,1
8278,2.0,126827.0,1.0,23.0,30.0, White,-1
8279,1.0,281754.0,1.0,20.0,48.0, White,-1
8280,0.0,212055.0,1.0,29.0,51.0, White,-1
8281,1.0,264355.0,1.0,29.0,39.0, White,-1
8282,1.0,117207.0,1.0,57.0,40.0, Black,-1
8283,1.0,202949.0,2.0,40.0,40.0, White,1
8284,0.0,201072.0,-1.0,56.0,2.0, Black,-1
8285,2.0,96072.0,-1.0,52.0,40.0, White,-1
8286,0.0,99913.0,-2.0,54.0,38.0, White,1
8287,0.0,76277.0,0.0,58.0,81.0, White,-1
8288,1.0,200527.0,0.0,65.0,39.0, White,-1
8289,0.0,222489.0,-2.0,49.0,20.0, White,-1
8290,0.0,168483.0,0.0,19.0,14.0, White,-1
8291,1.0,403036.0,-1.0,53.0,50.0, White,-1
8292,0.0,201304.0,-1.0,33.0,48.0, White,-1
8293,0.0,360823.0,0.0,40.0,49.0, White,-1
8294,1.0,155584.0,-1.0,53.0,40.0, White,1
8295,1.0,135535.0,1.0,50.0,39.0, White,1
8296,-1.0,24777.0,-1.0,44.0,65.0, White,-1
8297,1.0,184466.0,-1.0,38.0,55.0, White,1
8298,0.0,30424.0,1.0,42.0,41.0, White,-1
8299,0.0,93238.0,1.0,38.0,45.0, White,-1
8300,0.0,359998.0,0.0,62.0,9.0, White,-1
8301,0.0,122324.0,-1.0,61.0,63.0, White,-1
8302,0.0,51671.0,0.0,62.0,40.0, White,-1
8303,1.0,138002.0,1.0,31.0,41.0, White,-1
8304,1.0,119468.0,0.0,48.0,40.0, Amer-Indian-Eskimo,-1
8305,7298.0,208082.0,0.0,41.0,39.0, Other,1
8306,1.0,219561.0,-1.0,33.0,61.0, White,-1
8307,1.0,308933.0,-1.0,26.0,40.0, White,-1
8308,1.0,169758.0,-2.0,29.0,41.0, White,-1
8309,1.0,164980.0,-1.0,56.0,37.0, Black,-1
8310,2.0,190998.0,0.0,40.0,50.0, White,-1
8311,-1.0,250818.0,-1.0,33.0,50.0, White,-1
8312,1.0,85385.0,0.0,31.0,45.0, White,-1
8313,2.0,39677.0,-1.0,82.0,20.0, Black,-1
8314,3889.0,84827.0,-1.0,42.0,40.0, White,-1
8315,1.0,227623.0,-1.0,38.0,40.0, White,-1
8316,8614.0,155749.0,-1.0,56.0,41.0, White,1
8317,1.0,133945.0,-1.0,40.0,41.0, White,1
8318,0.0,316447.0,0.0,23.0,35.0, White,-1
8319,1.0,107443.0,-1.0,44.0,54.0, White,1
8320,0.0,28583.0,1.0,37.0,38.0, White,-1
8321,0.0,291430.0,-2.0,32.0,34.0, White,1
8322,1.0,202163.0,1.0,23.0,38.0, White,-1
8323,0.0,324668.0,1.0,46.0,41.0, White,-1
8324,0.0,27215.0,-1.0,32.0,79.0, White,-1
8325,1.0,184445.0,2.0,32.0,41.0, Black,-1
8326,1.0,122760.0,-2.0,34.0,31.0, White,-1
8327,1.0,181160.0,-1.0,37.0,40.0, Asian-Pac-Islander,-1
8328,1.0,225320.0,-1.0,23.0,41.0, White,-1
8329,0.0,33488.0,-1.0,41.0,59.0, White,-1
8330,1.0,126328.0,2.0,44.0,35.0, White,-1
8331,15025.0,247821.0,-1.0,54.0,50.0, White,1
8332,1.0,85826.0,-1.0,50.0,39.0, Asian-Pac-Islander,1
8333,0.0,204642.0,-1.0,48.0,40.0, White,1
8334,1.0,196960.0,-1.0,64.0,41.0, Black,-1
8335,1.0,113875.0,1.0,30.0,30.0, White,-1
8336,1.0,114699.0,0.0,32.0,42.0, White,-1
8337,0.0,227955.0,0.0,23.0,44.0, White,-1
8338,2.0,310271.0,-1.0,45.0,59.0, White,1
8339,1.0,189933.0,-1.0,34.0,52.0, White,1
8340,1.0,249959.0,-1.0,55.0,40.0, Black,-1
8341,0.0,38467.0,0.0,24.0,11.0, White,-1
8342,15025.0,123439.0,-1.0,53.0,40.0, White,1
8343,1.0,99553.0,-2.0,72.0,40.0, White,-1
8344,1.0,98965.0,-1.0,50.0,38.0, White,1
8345,1.0,49804.0,-1.0,38.0,45.0, White,-1
8346,0.0,80456.0,-2.0,47.0,40.0, White,-1
8347,1508.0,129774.0,-1.0,39.0,49.0, White,-1
8348,10520.0,189715.0,1.0,30.0,51.0, White,1
8349,0.0,78024.0,-1.0,60.0,39.0, White,-1
8350,2.0,182853.0,-1.0,29.0,39.0, White,-1
8351,1.0,53966.0,-2.0,43.0,40.0, White,-1
8352,0.0,223389.0,3.0,33.0,40.0, Black,-1
8353,0.0,153429.0,-1.0,44.0,39.0, White,1
8354,1.0,100945.0,-1.0,49.0,46.0, White,-1
8355,2.0,442489.0,1.0,23.0,14.0, White,-1
8356,1.0,153092.0,1.0,26.0,35.0, White,-1
8357,1.0,182430.0,-2.0,46.0,55.0, White,1
8358,0.0,217936.0,-1.0,34.0,39.0, Black,-1
8359,1.0,176545.0,1.0,38.0,40.0, Amer-Indian-Eskimo,-1
8360,1.0,237955.0,-1.0,37.0,50.0, White,-1
8361,1.0,117798.0,1.0,21.0,9.0, White,-1
8362,4649.0,113850.0,0.0,61.0,38.0, White,-1
8363,1.0,278422.0,1.0,17.0,15.0, White,-1
8364,1.0,122503.0,-1.0,38.0,40.0, White,-1
8365,1.0,110830.0,-1.0,59.0,40.0, White,1
8366,100000.0,106151.0,-1.0,30.0,40.0, White,1
8367,0.0,215906.0,0.0,44.0,48.0, White,-1
8368,15024.0,547121.0,-1.0,48.0,41.0, Asian-Pac-Islander,1
8369,4386.0,169088.0,-2.0,52.0,40.0, White,1
8370,3456.0,227916.0,-1.0,70.0,28.0, White,-1
8371,1.0,61300.0,-1.0,57.0,40.0, White,-1
8372,1.0,184295.0,0.0,50.0,40.0, White,1
8373,1.0,64167.0,-1.0,49.0,44.0, White,-1
8374,1.0,56251.0,-2.0,60.0,60.0, White,1
8375,1.0,171279.0,-1.0,51.0,39.0, Other,-1
8376,1.0,123501.0,-1.0,40.0,40.0, White,1
8377,1.0,420853.0,0.0,60.0,41.0, White,-1
8378,1.0,51246.0,-1.0,41.0,38.0, White,-1
8379,1.0,353276.0,0.0,38.0,40.0, White,-1
8380,1.0,262039.0,2.0,18.0,19.0, White,-1
8381,0.0,336025.0,1.0,51.0,25.0, Asian-Pac-Islander,-1
8382,1.0,200164.0,2.0,24.0,40.0, White,-1
8383,0.0,187983.0,-2.0,71.0,40.0, White,-1
8384,1.0,360196.0,0.0,31.0,39.0, White,-1
8385,1.0,368842.0,1.0,22.0,24.0, White,-1
8386,1.0,359141.0,1.0,39.0,50.0, White,-1
8387,-1.0,295292.0,-1.0,36.0,37.0, White,-1
8388,1.0,378282.0,-1.0,34.0,40.0, White,-1
8389,1.0,150823.0,1.0,19.0,21.0, White,-1
8390,0.0,145256.0,-1.0,40.0,38.0, White,-1
8391,1.0,185498.0,-1.0,54.0,41.0, White,-1
8392,1.0,217438.0,1.0,33.0,51.0, White,1
8393,1.0,190492.0,2.0,26.0,40.0, White,-1
8394,0.0,391029.0,0.0,51.0,49.0, White,-1
8395,3909.0,30519.0,0.0,39.0,50.0, White,-1
8396,0.0,267674.0,1.0,29.0,46.0, White,-1
8397,2.0,197379.0,-1.0,58.0,40.0, White,-1
8398,0.0,393701.0,-1.0,49.0,38.0, White,1
8399,1.0,168452.0,-1.0,47.0,44.0, White,1
8400,1.0,85125.0,-2.0,47.0,50.0, White,-1
8401,2.0,190463.0,1.0,24.0,35.0, White,-1
8402,1.0,289437.0,-1.0,37.0,38.0, White,-1
8403,1.0,166706.0,1.0,40.0,35.0, White,-1
8404,-1.0,310368.0,-1.0,22.0,19.0, White,-1
8405,1.0,300838.0,0.0,33.0,31.0, Black,-1
8406,1.0,188933.0,1.0,21.0,35.0, White,-1
8407,1.0,167493.0,-1.0,37.0,39.0, White,1
8408,1.0,114979.0,-1.0,28.0,40.0, White,-1
8409,1.0,103002.0,-1.0,42.0,56.0, White,1
8410,1.0,330156.0,-1.0,65.0,18.0, White,-1
8411,1.0,362668.0,-1.0,48.0,40.0, White,1
8412,0.0,179495.0,-1.0,36.0,60.0, White,1
8413,0.0,204831.0,-1.0,42.0,34.0, Black,-1
8414,2.0,172412.0,2.0,34.0,39.0, Other,-1
8415,1.0,54621.0,-1.0,46.0,40.0, White,-1
8416,0.0,179162.0,0.0,42.0,38.0, White,-1
8417,1.0,30836.0,1.0,18.0,12.0, White,-1
8418,1.0,474239.0,-1.0,50.0,40.0, White,-1
8419,-1.0,246994.0,1.0,47.0,23.0, Black,-1
8420,2.0,271620.0,-1.0,40.0,60.0, White,1
8421,1.0,179148.0,-1.0,27.0,40.0, White,-1
8422,0.0,268730.0,1.0,20.0,19.0, White,-1
8423,1.0,111418.0,-1.0,47.0,41.0, White,-1
8424,7687.0,125562.0,0.0,38.0,40.0, White,1
8425,1.0,51994.0,1.0,25.0,40.0, White,-1
8426,0.0,302597.0,-1.0,46.0,41.0, White,-1
8427,0.0,311198.0,-2.0,92.0,100.0, White,-1
8428,-1.0,133983.0,-1.0,43.0,40.0, Asian-Pac-Islander,-1
8429,1.0,216155.0,-1.0,40.0,71.0, White,1
8430,1.0,372159.0,0.0,30.0,35.0, White,-1
8431,1.0,203977.0,2.0,55.0,41.0, White,-1
8432,2.0,147353.0,1.0,22.0,61.0, White,-1
8433,0.0,139281.0,-1.0,45.0,60.0, White,1
8434,1.0,349210.0,0.0,38.0,21.0, White,1
8435,1.0,224771.0,0.0,44.0,44.0, White,-1
8436,-1.0,196408.0,-1.0,52.0,40.0, Black,1
8437,1.0,316315.0,1.0,22.0,48.0, White,-1
8438,1.0,347665.0,-1.0,43.0,49.0, White,-1
8439,0.0,178054.0,-1.0,41.0,60.0, White,1
8440,1.0,176845.0,-1.0,70.0,40.0, White,-1
8441,1.0,144106.0,-1.0,59.0,35.0, White,1
8442,0.0,148722.0,2.0,25.0,39.0, White,-1
8443,0.0,194153.0,-3.0,30.0,40.0, White,-1
8444,1.0,215432.0,1.0,32.0,71.0, White,-1
8445,0.0,128386.0,-1.0,53.0,40.0, White,-1
8446,1.0,34440.0,1.0,25.0,41.0, White,-1
8447,1.0,180700.0,1.0,21.0,40.0, White,-1
8448,0.0,144628.0,-1.0,29.0,57.0, White,1
8449,0.0,185633.0,0.0,44.0,35.0, Amer-Indian-Eskimo,1
8450,-1.0,358385.0,1.0,38.0,30.0, Black,-1
8451,0.0,81662.0,-1.0,28.0,40.0, White,-1
8452,2.0,244590.0,-1.0,57.0,40.0, White,1
8453,1.0,184579.0,2.0,34.0,41.0, White,-1
8454,1.0,210164.0,2.0,42.0,41.0, White,-1
8455,0.0,212223.0,2.0,22.0,39.0, Black,-1
8456,0.0,182162.0,1.0,38.0,39.0, White,-1
8457,1.0,55400.0,-1.0,31.0,40.0, White,1
8458,2.0,66798.0,-1.0,58.0,39.0, White,-1
8459,0.0,265614.0,-2.0,45.0,40.0, Black,-1
8460,1.0,110686.0,-1.0,23.0,28.0, White,-1
8461,0.0,320089.0,-1.0,36.0,51.0, White,1
8462,0.0,201826.0,0.0,58.0,41.0, Black,-1
8463,1.0,144622.0,-1.0,44.0,79.0, White,1
8464,0.0,53967.0,-1.0,44.0,42.0, White,-1
8465,1.0,116904.0,2.0,47.0,40.0, Black,-1
8466,1.0,34581.0,-1.0,34.0,40.0, White,-1
8467,1.0,287018.0,0.0,41.0,40.0, White,-1
8468,-1.0,30750.0,1.0,67.0,20.0, White,-1
8469,1.0,162107.0,1.0,27.0,30.0, White,-1
8470,1.0,237027.0,-2.0,64.0,33.0, White,-1
8471,1.0,228314.0,1.0,22.0,32.0, White,-1
8472,1.0,127395.0,1.0,19.0,20.0, White,-1
8473,0.0,72405.0,0.0,47.0,38.0, White,-1
8474,1.0,160821.0,0.0,58.0,60.0, White,-1
8475,2.0,255596.0,-1.0,44.0,40.0, White,-1
8476,1.0,342584.0,1.0,22.0,34.0, Black,-1
8477,1.0,181476.0,1.0,28.0,40.0, White,-1
8478,2.0,234121.0,2.0,23.0,40.0, White,-1
8479,0.0,66427.0,-1.0,28.0,40.0, White,-1
8480,1.0,227316.0,1.0,24.0,43.0, White,1
8481,1.0,157155.0,0.0,24.0,40.0, White,-1
8482,0.0,252467.0,0.0,66.0,41.0, White,-1
8483,0.0,142780.0,-2.0,61.0,39.0, White,1
8484,3675.0,49549.0,1.0,34.0,39.0, White,-1
8485,1.0,249447.0,1.0,35.0,39.0, Black,-1
8486,3909.0,289303.0,0.0,30.0,40.0, White,-1
8487,0.0,198894.0,-1.0,70.0,24.0, White,-1
8488,0.0,229271.0,0.0,52.0,45.0, White,1
8489,1.0,291081.0,1.0,38.0,39.0, White,1
8490,0.0,42415.0,1.0,25.0,51.0, White,-1
8491,1.0,295065.0,1.0,26.0,40.0, Black,-1
8492,0.0,216670.0,2.0,43.0,38.0, White,-1
8493,1.0,95561.0,1.0,21.0,40.0, White,-1
8494,1.0,308773.0,0.0,56.0,46.0, White,-1
8495,2.0,185403.0,2.0,39.0,40.0, White,-1
8496,1.0,358392.0,0.0,48.0,39.0, Black,-1
8497,0.0,195959.0,0.0,34.0,39.0, Asian-Pac-Islander,-1
8498,0.0,296909.0,1.0,33.0,40.0, Black,-1
8499,0.0,230977.0,-1.0,41.0,44.0, White,1
8500,1.0,169031.0,1.0,26.0,49.0, White,-1
8501,2.0,211159.0,-1.0,29.0,40.0, White,1
8502,1.0,252068.0,-1.0,42.0,40.0, White,-1
8503,0.0,30022.0,-1.0,51.0,48.0, White,1
8504,0.0,202060.0,-1.0,34.0,45.0, White,1
8505,1.0,52272.0,-1.0,22.0,44.0, White,-1
8506,1.0,96667.0,-1.0,63.0,33.0, White,-1
8507,0.0,200633.0,-1.0,52.0,59.0, White,1
8508,3138.0,177378.0,-1.0,60.0,16.0, White,-1
8509,1.0,311322.0,1.0,23.0,59.0, White,-1
8510,0.0,142870.0,0.0,48.0,45.0, White,1
8511,0.0,136877.0,1.0,28.0,50.0, White,-1
8512,1.0,179596.0,-2.0,39.0,60.0, White,1
8513,4930.0,173636.0,0.0,67.0,30.0, White,-1
8514,6514.0,99342.0,-1.0,76.0,39.0, White,1
8515,0.0,224813.0,-1.0,41.0,55.0, White,1
8516,1.0,231796.0,-1.0,59.0,50.0, White,1
8517,1.0,41773.0,1.0,23.0,40.0, White,-1
8518,-1.0,51253.0,-1.0,37.0,45.0, White,-1
8519,1.0,208912.0,1.0,33.0,40.0, Other,1
8520,0.0,132615.0,-1.0,31.0,40.0, White,1
8521,2203.0,357357.0,2.0,30.0,41.0, White,-1
8522,2.0,150693.0,1.0,23.0,20.0, White,-1
8523,15025.0,188623.0,-1.0,41.0,21.0, White,1
8524,0.0,159019.0,-1.0,75.0,11.0, White,-1
8525,2407.0,130972.0,0.0,22.0,6.0, White,-1
8526,0.0,160662.0,-1.0,52.0,60.0, White,1
8527,1.0,498842.0,1.0,30.0,40.0, White,-1
8528,2.0,193203.0,1.0,49.0,40.0, White,-1
8529,1.0,136286.0,1.0,33.0,17.0, Black,-1
8530,0.0,138003.0,1.0,35.0,35.0, White,-1
8531,0.0,187111.0,1.0,41.0,48.0, White,-1
8532,1.0,176856.0,0.0,64.0,51.0, White,1
8533,1.0,185393.0,0.0,33.0,49.0, White,-1
8534,1.0,87877.0,1.0,20.0,39.0, White,-1
8535,2.0,111786.0,-1.0,42.0,36.0, Black,-1
8536,1.0,187546.0,0.0,38.0,35.0, White,-1
8537,1.0,59473.0,0.0,56.0,40.0, White,-1
8538,1.0,164445.0,-1.0,63.0,49.0, White,-1
8539,1.0,259346.0,1.0,25.0,38.0, White,-1
8540,0.0,277498.0,0.0,42.0,38.0, White,-1
8541,2.0,104265.0,-1.0,54.0,40.0, White,-1
8542,0.0,141440.0,1.0,26.0,41.0, Black,-1
8543,3.0,267058.0,1.0,34.0,39.0, Black,-1
8544,1.0,114774.0,-1.0,35.0,39.0, White,-1
8545,0.0,151152.0,2.0,51.0,40.0, White,-1
8546,1.0,176368.0,-1.0,37.0,40.0, White,-1
8547,2463.0,190316.0,-1.0,30.0,16.0, White,-1
8548,1.0,220702.0,2.0,29.0,39.0, Black,-1
8549,1.0,181981.0,-1.0,47.0,39.0, White,1
8550,5179.0,263349.0,-1.0,44.0,40.0, White,1
8551,0.0,83709.0,1.0,21.0,30.0, White,-1
8552,1.0,324973.0,3.0,25.0,31.0, White,-1
8553,1.0,96068.0,-1.0,55.0,52.0, White,-1
8554,1.0,96688.0,-1.0,56.0,45.0, White,-1
8555,2.0,33445.0,-1.0,37.0,40.0, White,-1
8556,5014.0,399018.0,-1.0,53.0,39.0, Black,-1
8557,1.0,159731.0,1.0,74.0,25.0, White,-1
8558,1.0,225182.0,-1.0,38.0,40.0, White,-1
8559,1.0,135037.0,-2.0,51.0,41.0, White,-1
8560,2.0,179681.0,-1.0,39.0,48.0, White,-1
8561,0.0,182474.0,-1.0,58.0,41.0, White,-1
8562,1.0,231205.0,-1.0,53.0,40.0, White,1
8563,1.0,181984.0,0.0,57.0,40.0, White,-1
8564,0.0,326118.0,-1.0,31.0,44.0, White,-1
8565,2.0,126860.0,-1.0,52.0,65.0, White,-1
8566,0.0,33657.0,1.0,25.0,50.0, White,-1
8567,2.0,92661.0,1.0,42.0,40.0, White,-1
8568,1.0,353707.0,2.0,20.0,27.0, White,-1
8569,1.0,238353.0,0.0,37.0,40.0, White,-1
8570,0.0,882863.0,1.0,22.0,34.0, White,-1
8571,0.0,318293.0,-1.0,49.0,55.0, White,1
8572,15024.0,151336.0,-1.0,36.0,55.0, White,1
8573,0.0,111581.0,-1.0,32.0,40.0, White,-1
