,0,1,2,3,4,race,income
17081,1.0,187525.0,1.0,21.0,40.0, White,-1
17082,0.0,440147.0,1.0,25.0,46.0, White,-1
17083,1.0,218226.0,2.0,24.0,20.0, White,-1
17084,3412.0,158952.0,-1.0,51.0,40.0, White,-1
17085,2.0,94423.0,-1.0,35.0,40.0, White,1
17086,1.0,183607.0,0.0,48.0,41.0, White,-1
17087,1.0,192672.0,1.0,37.0,41.0, White,-1
17088,0.0,392826.0,-1.0,34.0,45.0, White,1
17089,1.0,155827.0,1.0,23.0,19.0, White,-1
17090,1.0,195010.0,-1.0,34.0,40.0, White,-1
17091,1.0,308208.0,0.0,22.0,38.0, White,-1
17092,1.0,104888.0,-1.0,54.0,40.0, White,1
17093,1.0,152317.0,-1.0,36.0,40.0, White,-1
17094,0.0,145977.0,1.0,22.0,40.0, White,-1
17095,2.0,97428.0,0.0,50.0,40.0, Black,-1
17096,0.0,12296.0,0.0,27.0,20.0, Amer-Indian-Eskimo,-1
17097,2.0,263159.0,-1.0,32.0,20.0, White,-1
17098,-1.0,189895.0,-1.0,52.0,41.0, Black,-1
17099,1.0,151898.0,1.0,23.0,39.0, White,-1
17100,3.0,254174.0,0.0,40.0,34.0, White,-1
17101,0.0,331494.0,0.0,44.0,40.0, White,-1
17102,-1.0,177202.0,-1.0,60.0,42.0, White,-1
17103,2.0,186895.0,-1.0,39.0,55.0, White,-1
17104,1.0,33231.0,1.0,21.0,23.0, White,-1
17105,2.0,188178.0,2.0,27.0,60.0, White,-1
17106,1.0,209779.0,2.0,25.0,40.0, White,-1
17107,0.0,164501.0,-1.0,24.0,41.0, White,-1
17108,-1.0,180879.0,1.0,66.0,35.0, White,-1
17109,2.0,190359.0,2.0,28.0,40.0, Black,-1
17110,0.0,139182.0,-1.0,48.0,51.0, Asian-Pac-Islander,1
17111,1.0,204070.0,0.0,46.0,39.0, White,-1
17112,2.0,199111.0,-1.0,50.0,45.0, White,-1
17113,0.0,134914.0,0.0,70.0,33.0, White,-1
17114,1.0,174524.0,0.0,42.0,40.0, White,-1
17115,1.0,259374.0,-1.0,52.0,59.0, White,1
17116,-1.0,204171.0,-1.0,45.0,49.0, White,1
17117,2.0,209619.0,-1.0,36.0,60.0, White,-1
17118,1.0,185137.0,1.0,29.0,40.0, White,-1
17119,1.0,462847.0,-2.0,47.0,49.0, White,-1
17120,1.0,176978.0,-1.0,38.0,49.0, White,1
17121,2.0,284140.0,-1.0,54.0,44.0, White,1
17122,0.0,37561.0,-1.0,35.0,40.0, White,1
17123,1.0,116675.0,-1.0,50.0,41.0, White,-1
17124,4387.0,120739.0,-1.0,47.0,40.0, White,-1
17125,3326.0,314253.0,2.0,29.0,41.0, White,-1
17126,1.0,423236.0,-1.0,50.0,50.0, White,1
17127,1.0,201136.0,-1.0,53.0,46.0, White,-1
17128,1.0,202249.0,-2.0,28.0,40.0, White,-1
17129,1.0,209639.0,-1.0,36.0,40.0, White,-1
17130,15024.0,165935.0,-1.0,59.0,40.0, White,1
17131,1.0,133529.0,1.0,25.0,14.0, White,-1
17132,-1.0,99900.0,-1.0,67.0,41.0, White,-1
17133,1.0,176419.0,1.0,33.0,37.0, White,-1
17134,0.0,103229.0,-1.0,37.0,61.0, Amer-Indian-Eskimo,1
17135,7688.0,122625.0,0.0,35.0,50.0, Asian-Pac-Islander,1
17136,2.0,226746.0,-1.0,50.0,69.0, Black,1
17137,1.0,151098.0,-1.0,44.0,50.0, White,-1
17138,1.0,244318.0,1.0,22.0,31.0, White,-1
17139,1.0,209323.0,1.0,34.0,46.0, White,-1
17140,1.0,100696.0,0.0,50.0,38.0, White,-1
17141,1.0,374125.0,1.0,23.0,36.0, White,-1
17142,2.0,205264.0,-1.0,30.0,40.0, Asian-Pac-Islander,-1
17143,0.0,326094.0,-1.0,41.0,39.0, White,-1
17144,0.0,183533.0,-2.0,29.0,49.0, White,-1
17145,1.0,350791.0,1.0,39.0,39.0, White,-1
17146,-1.0,140858.0,0.0,68.0,25.0, White,-1
17147,0.0,175955.0,0.0,46.0,20.0, White,-1
17148,1.0,125943.0,0.0,46.0,39.0, Black,-1
17149,1.0,225133.0,-1.0,51.0,39.0, Black,-1
17150,1.0,272102.0,-1.0,38.0,45.0, White,-1
17151,1.0,40674.0,-2.0,48.0,61.0, White,-1
17152,2.0,35255.0,1.0,20.0,40.0, White,-1
17153,0.0,167496.0,0.0,36.0,40.0, White,1
17154,1.0,204677.0,-1.0,43.0,45.0, White,1
17155,1.0,291157.0,-1.0,32.0,49.0, White,-1
17156,1.0,179879.0,-1.0,51.0,40.0, White,1
17157,0.0,205109.0,0.0,55.0,39.0, White,-1
17158,1.0,352149.0,-1.0,21.0,27.0, White,-1
17159,0.0,111281.0,2.0,40.0,40.0, White,-1
17160,1.0,247120.0,-1.0,39.0,40.0, White,1
17161,1.0,271456.0,1.0,20.0,23.0, White,-1
17162,-1.0,132426.0,0.0,28.0,40.0, White,-1
17163,1.0,74721.0,-1.0,53.0,40.0, Asian-Pac-Islander,1
17164,1.0,94674.0,1.0,23.0,45.0, White,-1
17165,1.0,33137.0,-1.0,45.0,79.0, White,-1
17166,1.0,133594.0,-1.0,46.0,41.0, White,-1
17167,3943.0,103770.0,-1.0,40.0,39.0, White,-1
17168,0.0,64459.0,-2.0,64.0,40.0, White,-1
17169,1.0,374378.0,0.0,40.0,44.0, Black,-1
17170,0.0,179680.0,2.0,41.0,31.0, White,-1
17171,1.0,99225.0,1.0,19.0,16.0, White,-1
17172,1.0,180226.0,-1.0,56.0,50.0, Asian-Pac-Islander,1
17173,-1.0,219290.0,-1.0,53.0,41.0, Asian-Pac-Islander,1
17174,1.0,150023.0,-1.0,46.0,40.0, White,-1
17175,1.0,231241.0,1.0,21.0,30.0, White,-1
17176,1.0,182226.0,0.0,41.0,38.0, White,-1
17177,3.0,277353.0,1.0,30.0,39.0, White,-1
17178,0.0,140015.0,2.0,23.0,41.0, White,-1
17179,5179.0,99666.0,-1.0,46.0,40.0, White,1
17180,1.0,223329.0,-1.0,45.0,44.0, White,-1
17181,0.0,235320.0,-1.0,52.0,40.0, White,1
17182,2175.0,206354.0,0.0,57.0,40.0, White,-1
17183,1.0,156013.0,-1.0,52.0,41.0, White,-1
17184,0.0,529236.0,1.0,23.0,10.0, Black,-1
17185,1.0,202883.0,-1.0,21.0,43.0, White,-1
17186,1.0,58347.0,-1.0,40.0,40.0, White,1
17187,1.0,298652.0,-1.0,61.0,40.0, Black,-1
17188,2.0,191195.0,0.0,62.0,19.0, White,-1
17189,1.0,96300.0,1.0,33.0,46.0, White,-1
17190,1.0,104453.0,2.0,24.0,39.0, White,-1
17191,2.0,323061.0,-1.0,31.0,40.0, Amer-Indian-Eskimo,-1
17192,1.0,95927.0,2.0,18.0,24.0, White,-1
17193,1.0,239943.0,0.0,35.0,11.0, White,-1
17194,1.0,49305.0,0.0,25.0,40.0, Black,-1
17195,1.0,50963.0,1.0,23.0,9.0, White,-1
17196,0.0,124520.0,-1.0,57.0,55.0, White,1
17197,1.0,239533.0,-1.0,60.0,45.0, White,1
17198,1.0,309134.0,-1.0,60.0,39.0, White,1
17199,-1.0,240186.0,1.0,28.0,41.0, White,-1
17200,0.0,105024.0,-1.0,50.0,44.0, White,1
17201,1.0,135069.0,-1.0,45.0,17.0, White,-1
17202,0.0,178490.0,1.0,26.0,40.0, White,-1
17203,2.0,23880.0,-1.0,36.0,29.0, White,-1
17204,1.0,362320.0,1.0,22.0,33.0, White,-1
17205,1.0,259511.0,1.0,22.0,29.0, White,-1
17206,5179.0,175675.0,0.0,46.0,37.0, White,1
17207,1.0,297916.0,-1.0,50.0,49.0, Asian-Pac-Islander,1
17208,2.0,230694.0,-1.0,45.0,45.0, White,-1
17209,0.0,123022.0,-2.0,54.0,40.0, White,1
17210,0.0,170880.0,-1.0,42.0,50.0, White,1
17211,0.0,182553.0,1.0,54.0,38.0, White,-1
17212,0.0,236474.0,-1.0,60.0,38.0, White,-1
17213,1.0,33739.0,-1.0,60.0,21.0, White,-1
17214,3909.0,188951.0,-1.0,27.0,39.0, White,-1
17215,2.0,206887.0,2.0,46.0,60.0, White,-1
17216,0.0,173819.0,-1.0,32.0,40.0, White,-1
17217,2.0,190720.0,-1.0,24.0,64.0, White,-1
17218,2.0,149112.0,1.0,43.0,41.0, White,-1
17219,1.0,25275.0,1.0,23.0,40.0, White,-1
17220,1.0,100680.0,-1.0,40.0,39.0, Asian-Pac-Islander,-1
17221,0.0,114171.0,1.0,29.0,40.0, White,-1
17222,2.0,228067.0,-1.0,51.0,40.0, White,-1
17223,1.0,54022.0,0.0,21.0,40.0, White,-1
17224,-1.0,219981.0,-2.0,47.0,40.0, White,1
17225,2.0,239873.0,-1.0,49.0,41.0, White,-1
17226,-1.0,119434.0,1.0,38.0,35.0, White,1
17227,0.0,220198.0,-1.0,56.0,42.0, White,1
17228,0.0,35056.0,-1.0,42.0,41.0, White,-1
17229,0.0,279795.0,-1.0,43.0,49.0, White,-1
17230,1.0,175525.0,-1.0,44.0,40.0, White,-1
17231,0.0,271799.0,-1.0,58.0,40.0, White,-1
17232,1.0,70066.0,0.0,43.0,39.0, White,-1
17233,1.0,352815.0,-1.0,27.0,39.0, White,-1
17234,2.0,266198.0,0.0,60.0,42.0, White,-1
17235,0.0,102948.0,0.0,50.0,41.0, White,-1
17236,1.0,173862.0,-2.0,23.0,39.0, White,-1
17237,1.0,144102.0,-1.0,61.0,40.0, White,-1
17238,2.0,198692.0,-1.0,50.0,69.0, White,1
17239,0.0,351822.0,1.0,34.0,45.0, White,-1
17240,1.0,180156.0,-1.0,53.0,45.0, White,-1
17241,1.0,175370.0,-1.0,39.0,40.0, White,1
17242,2.0,224507.0,0.0,33.0,40.0, White,-1
17243,2.0,154651.0,-1.0,42.0,60.0, White,-1
17244,1.0,152551.0,-1.0,55.0,41.0, White,-1
17245,1.0,217672.0,-1.0,53.0,45.0, White,1
17246,2.0,138585.0,1.0,23.0,56.0, White,-1
17247,0.0,32489.0,0.0,19.0,24.0, White,-1
17248,9387.0,101113.0,-1.0,66.0,10.0, White,1
17249,0.0,44691.0,2.0,33.0,41.0, White,-1
17250,2.0,456622.0,1.0,25.0,40.0, White,-1
17251,1.0,227293.0,1.0,36.0,40.0, White,-1
17252,1.0,27635.0,1.0,48.0,55.0, White,-1
17253,1.0,281413.0,1.0,25.0,97.0, White,-1
17254,0.0,41756.0,-3.0,66.0,61.0, White,1
17255,2.0,377143.0,0.0,47.0,35.0, White,-1
17256,1.0,299818.0,1.0,29.0,51.0, White,-1
17257,1.0,181927.0,0.0,28.0,39.0, White,-1
17258,1.0,237054.0,1.0,24.0,11.0, Black,-1
17259,15025.0,123069.0,-1.0,57.0,50.0, Asian-Pac-Islander,1
17260,-1.0,269525.0,0.0,65.0,41.0, White,-1
17261,0.0,44781.0,1.0,29.0,50.0, White,1
17262,1.0,67220.0,-1.0,29.0,40.0, White,-1
17263,1.0,177003.0,-1.0,33.0,39.0, White,-1
17264,0.0,45607.0,-1.0,39.0,45.0, White,1
17265,1.0,379932.0,0.0,44.0,59.0, White,1
17266,1640.0,104519.0,1.0,35.0,21.0, White,-1
17267,1.0,212380.0,-1.0,20.0,25.0, White,-1
17268,1.0,179675.0,0.0,37.0,40.0, Other,-1
17269,0.0,236349.0,-2.0,73.0,38.0, Asian-Pac-Islander,-1
17270,1.0,197397.0,1.0,24.0,38.0, White,-1
17271,-1.0,220670.0,-1.0,29.0,40.0, Black,1
17272,1.0,181101.0,-1.0,33.0,39.0, White,-1
17273,0.0,135036.0,0.0,60.0,34.0, Black,-1
17274,1.0,185068.0,1.0,42.0,42.0, White,-1
17275,2.0,106504.0,0.0,57.0,36.0, Black,-1
17276,2.0,203010.0,-1.0,22.0,40.0, White,-1
17277,0.0,223803.0,-1.0,37.0,44.0, White,1
17278,1.0,184036.0,1.0,27.0,50.0, Other,-1
17279,-1.0,335441.0,-1.0,34.0,20.0, White,1
17280,2.0,66088.0,-1.0,42.0,39.0, White,-1
17281,1.0,372702.0,-1.0,34.0,40.0, White,-1
17282,1.0,45617.0,1.0,22.0,38.0, White,-1
17283,0.0,305366.0,0.0,60.0,39.0, White,-1
17284,2.0,139336.0,1.0,32.0,40.0, Black,-1
17285,0.0,212906.0,-1.0,29.0,47.0, White,-1
17286,15025.0,31374.0,-1.0,61.0,80.0, White,1
17287,2.0,147999.0,-1.0,59.0,40.0, White,1
17288,1.0,145300.0,-1.0,47.0,45.0, White,-1
17289,1.0,264197.0,0.0,47.0,46.0, White,-1
17290,1.0,132611.0,1.0,32.0,39.0, White,-1
17291,0.0,30769.0,-1.0,44.0,34.0, White,-1
17292,1.0,319899.0,1.0,20.0,24.0, White,-1
17293,1.0,29440.0,-1.0,67.0,50.0, White,-1
17294,1.0,111493.0,-1.0,41.0,45.0, White,-1
17295,1.0,184765.0,1.0,23.0,29.0, White,-1
17296,1.0,652998.0,1.0,33.0,30.0, White,-1
17297,0.0,187573.0,1.0,31.0,41.0, White,-1
17298,0.0,84857.0,0.0,39.0,14.0, White,-1
17299,0.0,36261.0,-1.0,76.0,41.0, White,-1
17300,1.0,88924.0,1.0,43.0,36.0, Asian-Pac-Islander,-1
17301,1.0,73201.0,0.0,19.0,19.0, White,-1
17302,1.0,132539.0,-1.0,61.0,39.0, White,-1
17303,2.0,214550.0,1.0,24.0,41.0, White,-1
17304,1.0,217014.0,-1.0,24.0,41.0, White,-1
17305,1.0,169795.0,1.0,55.0,50.0, White,-1
17306,0.0,75586.0,1.0,32.0,45.0, White,-1
17307,1.0,239181.0,-1.0,39.0,40.0, White,1
17308,0.0,53582.0,-2.0,58.0,30.0, White,-1
17309,1.0,117118.0,2.0,22.0,23.0, Black,-1
17310,1.0,398022.0,1.0,32.0,15.0, White,-1
17311,1.0,114018.0,1.0,19.0,34.0, White,-1
17312,1.0,204664.0,1.0,25.0,39.0, White,-1
17313,1.0,254946.0,-1.0,32.0,44.0, White,-1
17314,0.0,84766.0,-1.0,78.0,39.0, White,-1
17315,1.0,198160.0,-1.0,57.0,14.0, White,1
17316,2.0,175909.0,-1.0,56.0,38.0, White,-1
17317,1.0,451959.0,1.0,22.0,41.0, White,-1
17318,0.0,172191.0,-1.0,49.0,40.0, White,1
17319,0.0,209486.0,1.0,29.0,51.0, White,-1
17320,1.0,336718.0,0.0,42.0,60.0, White,-1
17321,1.0,431869.0,-1.0,27.0,40.0, White,-1
17322,1.0,156737.0,-1.0,48.0,55.0, White,-1
17323,0.0,290332.0,-2.0,38.0,50.0, White,-1
17324,0.0,206588.0,1.0,49.0,39.0, White,-1
17325,0.0,149334.0,-1.0,28.0,5.0, White,-1
17326,0.0,49604.0,-1.0,35.0,29.0, Black,-1
17327,15024.0,98989.0,-1.0,51.0,40.0, White,1
17328,2.0,181667.0,1.0,28.0,51.0, White,-1
17329,1.0,174798.0,-1.0,31.0,40.0, White,-1
17330,100000.0,102323.0,-1.0,49.0,50.0, White,1
17331,0.0,184814.0,-1.0,39.0,40.0, White,1
17332,1.0,176023.0,-1.0,38.0,50.0, White,-1
17333,1.0,256870.0,-1.0,51.0,80.0, White,-1
17334,2.0,239404.0,-1.0,35.0,39.0, White,-1
17335,1.0,233787.0,-1.0,26.0,40.0, White,1
17336,1.0,236532.0,-1.0,55.0,40.0, White,1
17337,0.0,70767.0,-1.0,46.0,40.0, White,1
17338,1.0,245387.0,-1.0,33.0,60.0, White,-1
17339,0.0,176743.0,1.0,28.0,46.0, White,1
17340,7300.0,154130.0,-1.0,33.0,40.0, White,1
17341,1056.0,88923.0,0.0,44.0,39.0, Asian-Pac-Islander,-1
17342,1.0,517045.0,-1.0,23.0,41.0, White,-1
17343,1.0,436370.0,-1.0,41.0,75.0, White,-1
17344,1.0,231040.0,-2.0,37.0,39.0, White,-1
17345,1.0,209842.0,1.0,66.0,40.0, White,-1
17346,0.0,146090.0,-1.0,71.0,38.0, White,1
17347,0.0,167391.0,-1.0,51.0,25.0, White,-1
17348,1.0,215481.0,0.0,45.0,6.0, Black,-1
17349,1.0,200710.0,1.0,33.0,50.0, White,-1
17350,1.0,191786.0,1.0,31.0,40.0, Black,-1
17351,0.0,195450.0,0.0,49.0,60.0, White,1
17352,1.0,149405.0,2.0,25.0,40.0, Black,-1
17353,1.0,104757.0,-2.0,25.0,15.0, White,-1
17354,1.0,108157.0,2.0,20.0,14.0, White,-1
17355,1.0,238871.0,1.0,28.0,41.0, White,-1
17356,1.0,23167.0,2.0,45.0,61.0, White,-1
17357,1.0,497798.0,-1.0,40.0,50.0, White,-1
17358,1.0,141572.0,-1.0,43.0,60.0, White,-1
17359,-1.0,117977.0,1.0,33.0,38.0, White,-1
17360,0.0,232370.0,-1.0,31.0,40.0, White,1
17361,0.0,157954.0,1.0,30.0,41.0, White,-1
17362,1.0,103650.0,-1.0,31.0,41.0, White,-1
17363,1.0,169736.0,-1.0,27.0,40.0, White,-1
17364,0.0,274744.0,-1.0,43.0,40.0, White,1
17365,1.0,161581.0,0.0,33.0,44.0, White,-1
17366,2.0,48790.0,-1.0,38.0,39.0, White,1
17367,1.0,141526.0,-1.0,50.0,40.0, White,1
17368,0.0,316053.0,-1.0,57.0,55.0, White,1
17369,1.0,168342.0,0.0,33.0,30.0, White,-1
17370,1.0,267267.0,0.0,44.0,44.0, Black,1
17371,0.0,312065.0,-1.0,33.0,69.0, White,-1
17372,1.0,207948.0,1.0,34.0,40.0, White,-1
17373,0.0,232667.0,-1.0,29.0,40.0, White,-1
17374,1.0,246851.0,-2.0,64.0,40.0, White,-1
17375,2.0,154097.0,-1.0,33.0,40.0, White,-1
17376,1.0,199022.0,0.0,20.0,11.0, White,-1
17377,0.0,205113.0,0.0,54.0,29.0, White,1
17378,2176.0,177921.0,1.0,36.0,21.0, White,-1
17379,1.0,50410.0,-1.0,24.0,39.0, Amer-Indian-Eskimo,-1
17380,1.0,97075.0,0.0,41.0,44.0, White,-1
17381,1.0,65048.0,1.0,21.0,40.0, White,-1
17382,1.0,294359.0,1.0,28.0,44.0, Asian-Pac-Islander,-1
17383,1.0,225217.0,1.0,17.0,35.0, Black,-1
17384,1.0,320194.0,-1.0,47.0,39.0, White,-1
17385,1.0,120055.0,2.0,42.0,34.0, White,-1
17386,1.0,83589.0,1.0,22.0,3.0, Amer-Indian-Eskimo,-1
17387,8614.0,133709.0,1.0,30.0,46.0, White,1
17388,1.0,144042.0,1.0,41.0,46.0, White,1
17389,2.0,529225.0,0.0,44.0,39.0, Black,-1
17390,1.0,390820.0,-2.0,23.0,39.0, White,-1
17391,0.0,85744.0,0.0,22.0,39.0, White,-1
17392,0.0,155985.0,1.0,62.0,41.0, White,-1
17393,1.0,221187.0,-1.0,42.0,65.0, White,1
17394,1.0,270852.0,-1.0,47.0,39.0, White,-1
17395,1.0,82632.0,-1.0,38.0,51.0, White,-1
17396,1.0,371074.0,-1.0,59.0,19.0, White,-1
17397,1.0,56603.0,-1.0,46.0,39.0, White,1
17398,1.0,22651.0,-1.0,29.0,45.0, Amer-Indian-Eskimo,-1
17399,1.0,218965.0,1.0,22.0,46.0, White,-1
17400,1.0,441646.0,-1.0,52.0,40.0, White,-1
17401,0.0,143709.0,0.0,35.0,38.0, White,-1
17402,0.0,183109.0,0.0,42.0,36.0, White,-1
17403,2.0,97183.0,0.0,47.0,17.0, White,-1
17404,1.0,124386.0,-1.0,38.0,39.0, White,1
17405,0.0,311389.0,2.0,23.0,40.0, White,-1
17406,3138.0,78934.0,-1.0,37.0,40.0, White,-1
17407,3.0,123588.0,-1.0,64.0,39.0, White,-1
17408,-1.0,174228.0,0.0,35.0,61.0, White,-1
17409,0.0,183914.0,0.0,38.0,4.0, White,1
17410,1.0,247890.0,1.0,46.0,41.0, White,-1
17411,2.0,256646.0,-1.0,38.0,40.0, White,-1
17412,-2.0,152889.0,-1.0,34.0,40.0, Asian-Pac-Islander,-1
17413,3.0,22432.0,1.0,30.0,55.0, White,-1
17414,0.0,178226.0,-1.0,51.0,27.0, White,-1
17415,0.0,194369.0,0.0,49.0,6.0, White,1
17416,1.0,247196.0,0.0,62.0,41.0, White,-1
17417,1.0,63931.0,-1.0,35.0,40.0, White,-1
17418,0.0,224902.0,-1.0,35.0,40.0, White,-1
17419,-1.0,178576.0,1.0,30.0,39.0, White,-1
17420,1.0,47630.0,0.0,59.0,41.0, Black,-1
17421,0.0,92789.0,-1.0,42.0,60.0, White,1
17422,1.0,50851.0,-1.0,38.0,45.0, White,1
17423,0.0,235905.0,1.0,19.0,38.0, White,-1
17424,1.0,244983.0,-1.0,45.0,60.0, White,-1
17425,0.0,526743.0,2.0,22.0,31.0, White,-1
17426,-1.0,243497.0,1.0,40.0,27.0, White,1
17427,1.0,201673.0,0.0,25.0,40.0, White,-1
17428,0.0,234648.0,0.0,26.0,36.0, White,-1
17429,0.0,268035.0,-1.0,46.0,40.0, White,1
17430,1.0,223277.0,-1.0,32.0,40.0, White,-1
17431,0.0,99209.0,-1.0,23.0,39.0, White,-1
17432,1.0,137086.0,-1.0,32.0,39.0, White,-1
17433,2175.0,115421.0,-1.0,41.0,44.0, White,-1
17434,1.0,313156.0,-1.0,51.0,40.0, White,-1
17435,1848.0,29983.0,1.0,70.0,8.0, White,-1
17436,5179.0,543052.0,-1.0,41.0,50.0, White,1
17437,1.0,271818.0,-1.0,45.0,40.0, White,-1
17438,5177.0,97948.0,-2.0,51.0,39.0, White,1
17439,1.0,191206.0,-1.0,45.0,40.0, White,-1
17440,1.0,264634.0,-1.0,38.0,84.0, White,-1
17441,1.0,183811.0,-1.0,34.0,40.0, White,-1
17442,0.0,209239.0,1.0,26.0,21.0, White,-1
17443,0.0,216217.0,0.0,66.0,40.0, White,-1
17444,0.0,377108.0,0.0,31.0,40.0, White,-1
17445,2.0,317537.0,-2.0,44.0,39.0, White,-1
17446,0.0,247893.0,-1.0,40.0,40.0, White,1
17447,1.0,152257.0,0.0,20.0,40.0, Asian-Pac-Islander,-1
17448,1.0,428309.0,1.0,26.0,41.0, White,-1
17449,2.0,161718.0,1.0,25.0,18.0, White,-1
17450,1.0,167869.0,1.0,20.0,39.0, Black,-1
17451,1.0,85204.0,-1.0,61.0,24.0, White,-1
17452,1.0,119475.0,1.0,48.0,42.0, Other,-1
17453,2.0,117690.0,-2.0,39.0,45.0, White,-1
17454,7689.0,139356.0,1.0,54.0,40.0, White,1
17455,2.0,427751.0,-1.0,26.0,40.0, White,-1
17456,1.0,122125.0,-1.0,34.0,45.0, White,-1
17457,0.0,227941.0,1.0,36.0,38.0, White,-1
17458,0.0,226507.0,-1.0,54.0,48.0, White,-1
17459,0.0,83795.0,1.0,25.0,40.0, White,-1
17460,1.0,197123.0,2.0,27.0,50.0, Other,-1
17461,1.0,204752.0,-1.0,33.0,43.0, White,-1
17462,0.0,331538.0,-2.0,64.0,14.0, White,-1
17463,2.0,213189.0,-1.0,32.0,60.0, White,1
17464,1.0,188270.0,-1.0,72.0,16.0, White,-1
17465,1.0,298170.0,0.0,43.0,40.0, White,-1
17466,1.0,143784.0,1.0,38.0,11.0, White,1
17467,1.0,139304.0,1.0,51.0,41.0, White,-1
17468,1.0,152399.0,1.0,23.0,29.0, Black,-1
17469,2.0,309983.0,0.0,33.0,38.0, Black,-1
17470,0.0,37096.0,0.0,20.0,29.0, White,-1
17471,2.0,270069.0,0.0,41.0,34.0, White,-1
17472,1.0,130048.0,0.0,31.0,39.0, White,-1
17473,1.0,188049.0,-2.0,40.0,40.0, White,-1
17474,1.0,168206.0,1.0,17.0,38.0, Other,-1
17475,2.0,171816.0,-1.0,48.0,39.0, White,-1
17476,1.0,186706.0,-1.0,64.0,40.0, White,-1
17477,3.0,177537.0,-1.0,34.0,22.0, Black,-1
17478,1.0,115473.0,1.0,30.0,39.0, Black,-1
17479,1.0,501152.0,1.0,21.0,39.0, Black,-1
17480,4064.0,180096.0,-2.0,61.0,40.0, White,-1
17481,1.0,205904.0,1.0,17.0,25.0, White,-1
17482,0.0,220921.0,-1.0,38.0,50.0, White,1
17483,0.0,203938.0,-1.0,23.0,45.0, White,-1
17484,1.0,91868.0,-1.0,39.0,40.0, White,-1
17485,1.0,229714.0,-1.0,39.0,40.0, Black,1
17486,2.0,158710.0,1.0,17.0,20.0, White,-1
17487,1.0,190921.0,-1.0,30.0,40.0, White,-1
17488,1.0,139185.0,-1.0,53.0,8.0, White,-1
17489,15025.0,119700.0,-1.0,61.0,20.0, White,1
17490,1.0,127201.0,-2.0,68.0,40.0, White,-1
17491,1.0,168701.0,1.0,21.0,25.0, White,-1
17492,1.0,250049.0,0.0,26.0,39.0, White,1
17493,1.0,353938.0,-1.0,35.0,39.0, White,1
17494,2654.0,216395.0,0.0,71.0,41.0, White,-1
17495,1.0,230257.0,2.0,24.0,26.0, White,-1
17496,1.0,117738.0,-1.0,45.0,44.0, White,-1
17497,1.0,115861.0,-1.0,54.0,40.0, White,-1
17498,1.0,193345.0,-1.0,61.0,40.0, White,1
17499,1.0,203905.0,2.0,21.0,40.0, White,-1
17500,0.0,102101.0,-1.0,55.0,39.0, White,1
17501,1.0,157650.0,0.0,55.0,39.0, White,1
17502,1.0,235334.0,-1.0,48.0,61.0, White,1
17503,2.0,127695.0,1.0,39.0,36.0, White,-1
17504,1.0,28582.0,0.0,40.0,48.0, White,-1
17505,-1.0,91549.0,-2.0,78.0,3.0, White,-1
17506,1.0,184695.0,1.0,32.0,30.0, White,-1
17507,1.0,267954.0,1.0,23.0,15.0, White,-1
17508,0.0,131913.0,-1.0,44.0,40.0, White,1
17509,1.0,192624.0,-1.0,37.0,57.0, White,-1
17510,0.0,186822.0,-1.0,37.0,40.0, White,1
17511,2.0,44125.0,-1.0,54.0,40.0, White,-1
17512,0.0,46455.0,0.0,29.0,36.0, White,-1
17513,0.0,78032.0,-1.0,47.0,40.0, White,1
17514,0.0,417681.0,1.0,24.0,20.0, White,-1
17515,1.0,223773.0,-1.0,44.0,41.0, White,-1
17516,1.0,223861.0,0.0,69.0,24.0, White,-1
17517,0.0,115645.0,-1.0,38.0,39.0, White,-1
17518,1.0,114468.0,-1.0,48.0,40.0, White,1
17519,1.0,197104.0,1.0,42.0,19.0, Black,-1
17520,0.0,357160.0,0.0,32.0,47.0, White,-1
17521,1.0,59242.0,-1.0,30.0,41.0, White,-1
17522,1.0,292312.0,0.0,28.0,40.0, White,-1
17523,1.0,122298.0,0.0,52.0,35.0, White,-1
17524,-1.0,52335.0,0.0,27.0,61.0, Other,-1
17525,-1.0,105842.0,1.0,28.0,61.0, White,-1
17526,1.0,107134.0,-1.0,37.0,50.0, White,-1
17527,-1.0,281872.0,0.0,30.0,41.0, White,-1
17528,0.0,283332.0,-1.0,55.0,41.0, White,-1
17529,-1.0,26611.0,0.0,41.0,41.0, White,-1
17530,1.0,220792.0,-1.0,41.0,20.0, White,-1
17531,0.0,121699.0,0.0,21.0,40.0, White,-1
17532,2.0,208309.0,-1.0,53.0,33.0, White,-1
17533,0.0,172674.0,-1.0,35.0,40.0, White,-1
17534,2.0,54621.0,-1.0,45.0,61.0, White,-1
17535,2.0,631954.0,0.0,64.0,40.0, White,-1
17536,1.0,394494.0,2.0,22.0,39.0, White,-1
17537,-1.0,239135.0,0.0,26.0,14.0, White,-1
17538,99999.0,37698.0,1.0,39.0,58.0, Asian-Pac-Islander,1
17539,1.0,193027.0,-1.0,48.0,51.0, Black,1
17540,0.0,145016.0,-2.0,47.0,40.0, Asian-Pac-Islander,1
17541,2.0,84898.0,-1.0,58.0,50.0, White,-1
17542,0.0,188516.0,2.0,39.0,36.0, White,-1
17543,1.0,337786.0,-1.0,38.0,41.0, White,-1
17544,0.0,94442.0,-1.0,52.0,53.0, White,1
17545,1.0,168918.0,3.0,34.0,41.0, White,-1
